G-30590 	SUB:ADP:by
G-30600 	SUB:ADP:an
G-30610 	SUB:ADP:of
G-30620 	SUB:ADP:at
G-30630 	DEL:ADP
G-30640 	SUB:ADP:a
G-30650 	SUB:ADP:for
G-30670 	DEL:ADP
G-30680 	SUB:ADP:at
G-30690 	SWITCH:nsubj
G-30700 	SUB:ADP:in
G-30710 	SUB:ADP:by
G-30720 	DEL:ADP
G-30730 	DEL:AUX
G-30740 	SUB:ADP:for
G-30750 	SUB:ADP:at
G-30760 	SWITCH:nsubj
G-30770 	SUB:ADP:for
G-30780 	DEL:PART
G-30790 	DEL:AUX
G-30800 	SUB:ADP:for
G-30810 	DEL:DET
G-30820 	SUB:ADP:to
G-30830 	SUB:ADP:with
G-30840 	DEL:AUX
G-30850 	SUB:ADP:for
G-30860 	SUB:ADP:at
G-30870 	DEL:PART
G-30880 	DEL:DET
G-30890 	SUB:ADP:to
G-30910 	DEL:PART
G-30920 	SUB:ADP:of
G-30930 	SUB:ADP:on
G-30940 	SUB:ADP:to
G-30950 	SUB:ADP:with
G-30960 	DEL:PART
G-30980 	SUB:ADP:for
G-30990 	SUB:ADP:of
G-31000 	DEL:VERB
G-31010 	SUB:ADP:an
G-31030 	SUB:ADP:for
G-31040 	DEL:DET
G-31050 	SUB:ADP:with
G-31060 	SUB:ADP:for
G-31070 	DEL:ADP
G-31080 	DEL:PART
G-31100 	SUB:ADP:on
G-31110 	SUB:ADP:to
G-31130 	DEL:AUX
G-31140 	SUB:ADP:for
G-31150 	DEL:DET
G-31160 	SUB:ADP:to
G-31170 	SUB:ADP:with
G-31180 	DEL:AUX
G-31190 	SUB:ADP:for
G-31200 	SUB:ADP:at
G-31210 	DEL:PART
G-31220 	DEL:DET
G-31230 	SUB:ADP:to
G-31250 	DEL:PART
G-31260 	SUB:ADP:at
G-31270 	SUB:ADP:of
G-31280 	DEL:VERB_PART
G-31290 	SUB:ADP:by
G-31300 	SUB:ADP:an
G-31310 	SUB:ADP:at
G-31320 	DEL:PART
G-31340 	SUB:ADP:of
G-31350 	DEL:VERB_PART
G-31360 	SUB:ADP:by
G-31380 	DEL:PART
G-31390 	DEL:ADP
G-31400 	SUB:ADP:a
G-31410 	SUB:ADP:with
G-31420 	SUB:ADP:for
G-31430 	DEL:PART
G-31450 	SUB:ADP:of
G-31460 	DEL:ADP
G-31470 	SUB:ADP:a
G-31480 	SUB:ADP:with
G-31490 	DEL:AUX
G-31510 	SUB:ADP:of
G-31520 	SUB:ADP:on
G-31530 	DEL:VERB
G-31540 	SUB:ADP:to
G-31560 	SUB:ADP:of
G-31570 	DEL:ADP
G-31580 	DEL:AUX
G-31590 	SUB:ADP:on
G-31600 	DEL:VERB
G-31610 	SUB:ADP:an
G-31620 	DEL:AUX
G-31630 	DEL:ADP
G-31640 	SUB:ADP:at
G-31650 	SWITCH:nsubj
G-31660 	SUB:ADP:in
G-31670 	SUB:ADP:by
G-31680 	DEL:ADP
G-31690 	DEL:AUX
G-31700 	SUB:ADP:for
G-31710 	SUB:ADP:at
G-31720 	SWITCH:nsubj
G-31730 	SUB:ADP:for
G-31740 	DEL:PART
G-31750 	DEL:AUX
G-31760 	SUB:ADP:for
G-31770 	DEL:DET
G-31780 	SUB:ADP:to
G-31790 	SUB:ADP:with
G-31800 	DEL:AUX
G-31810 	SUB:ADP:for
G-31820 	SUB:ADP:at
G-31830 	DEL:PART
G-31840 	DEL:DET
G-31850 	SUB:ADP:to
G-31870 	DEL:PART
G-31880 	SUB:ADP:of
G-31890 	SUB:ADP:at
G-31900 	DEL:ADP
G-31910 	SUB:ADP:at
G-31920 	DEL:VERB_PART
G-31930 	SUB:ADP:by
G-31940 	SUB:ADP:an
G-31960 	SUB:ADP:on
G-31970 	SUB:ADP:to
G-31990 	SUB:ADP:for
G-32000 	SUB:ADP:of
G-32010 	SUB:ADP:at
G-32020 	SUB:ADP:of
G-32030 	DEL:VERB
G-32040 	SUB:ADP:to
G-32060 	DEL:PART
G-32070 	DEL:DET
G-32080 	SUB:ADP:with
G-32090 	DEL:AUX
G-32100 	SUB:ADP:for
G-32110 	SUB:ADP:at
G-32120 	DEL:PART
G-32130 	DEL:ADP
G-32140 	SUB:ADP:a
G-32150 	SUB:ADP:with
G-32160 	SUB:ADP:for
G-32170 	DEL:PART
G-32180 	DEL:AUX
G-32190 	SUB:ADP:on
G-32200 	DEL:VERB
G-32210 	SUB:ADP:an
G-32220 	SUB:ADP:at
G-32230 	DEL:PART
G-32250 	SUB:ADP:of
G-32260 	SUB:ADP:on
G-32270 	DEL:VERB
G-32280 	SUB:ADP:to
G-32300 	DEL:PART
G-32310 	SUB:ADP:at
G-32320 	SWITCH:nsubj
G-32330 	SUB:ADP:for
G-32340 	DEL:ADP
G-32350 	DEL:PART
G-32370 	SUB:ADP:for
G-32380 	DEL:DET
G-32390 	SUB:ADP:with
G-32400 	SUB:ADP:for
G-32420 	SUB:ADP:at
G-32430 	DEL:VERB_PART
G-32440 	SUB:ADP:by
G-32450 	SUB:ADP:at
G-32460 	DEL:ADP
G-32470 	DEL:PART
G-32480 	DEL:ADP
G-32490 	SUB:ADP:a
G-32500 	SUB:ADP:in
G-32510 	SUB:ADP:by
G-32520 	DEL:PART
G-32530 	SUB:ADP:of
G-32540 	DEL:VERB
G-32550 	SUB:ADP:an
G-32560 	SUB:ADP:at
G-32570 	DEL:PART
G-32590 	SUB:ADP:of
G-32600 	SUB:ADP:on
G-32610 	DEL:VERB
G-32620 	SUB:ADP:to
G-32640 	DEL:PART
G-32650 	SUB:ADP:at
G-32660 	SWITCH:nsubj
G-32670 	SUB:ADP:for
G-32680 	DEL:PART
G-32700 	SUB:ADP:of
G-32710 	DEL:ADP
G-32720 	SUB:ADP:at
G-32730 	SWITCH:nsubj
G-32740 	SUB:ADP:in
G-32750 	SUB:ADP:by
G-32770 	DEL:PART
G-32780 	DEL:DET
G-32790 	SUB:ADP:to
G-32810 	SUB:ADP:of
G-32820 	DEL:ADP
G-32830 	DEL:AUX
G-32840 	SUB:ADP:for
G-32850 	DEL:DET
G-32860 	SUB:ADP:to
G-32870 	SUB:ADP:with
G-32880 	DEL:AUX
G-32900 	SUB:ADP:of
G-32910 	DEL:VERB_PART
G-32920 	SUB:ADP:by
G-32930 	DEL:ADP
G-32940 	DEL:AUX
G-32950 	SUB:ADP:for
G-32960 	SUB:ADP:at
G-32970 	SUB:ADP:of
G-32980 	DEL:VERB_PART
G-32990 	SUB:ADP:by
G-33000 	SUB:ADP:an
G-33010 	DEL:AUX
G-33020 	DEL:ADP
G-33030 	SUB:ADP:a
G-33040 	SUB:ADP:with
G-33050 	DEL:AUX
G-33060 	SUB:ADP:for
G-33070 	SUB:ADP:at
G-33080 	DEL:PART
G-33090 	DEL:ADP
G-33100 	SUB:ADP:a
G-33110 	SUB:ADP:with
G-33120 	SUB:ADP:for
G-33130 	DEL:PART
G-33140 	DEL:AUX
G-33150 	SUB:ADP:on
G-33160 	DEL:VERB
G-33170 	SUB:ADP:an
G-33180 	SUB:ADP:at
G-33190 	DEL:PART
G-33210 	SUB:ADP:of
G-33220 	SUB:ADP:on
G-33230 	DEL:VERB
G-33240 	SUB:ADP:to
G-33260 	DEL:PART
G-33270 	SUB:ADP:at
G-33280 	SWITCH:nsubj
G-33290 	SUB:ADP:for
G-33300 	DEL:ADP
G-33310 	SUB:ADP:with
G-33320 	DEL:ADP
G-33330 	SUB:ADP:with
G-33340 	DEL:ADP
G-33350 	DEL:PART
G-33370 	SUB:ADP:for
G-33380 	DEL:DET
G-33390 	SUB:ADP:with
G-33400 	SUB:ADP:for
G-33420 	SUB:ADP:with
G-33430 	DEL:ADP
G-33440 	DEL:PART
G-33450 	DEL:ADP
G-33460 	SUB:ADP:a
G-33470 	SUB:ADP:for
G-33490 	SUB:ADP:at
G-33500 	SUB:ADP:in
G-33510 	SUB:ADP:at
G-33520 	SUB:ADP:in
G-33530 	SUB:ADP:at
G-33540 	DEL:ADP
G-33550 	DEL:PART
G-33560 	DEL:ADP
G-33570 	SUB:ADP:a
G-33580 	SUB:ADP:in
G-33590 	SUB:ADP:by
G-33600 	SUB:ADP:at
G-33610 	DEL:ADP
G-33620 	DEL:PART
G-33640 	SUB:ADP:on
G-33660 	SUB:ADP:on
G-33670 	SUB:ADP:to
G-33690 	DEL:AUX
G-33700 	SUB:ADP:for
G-33720 	SUB:ADP:of
G-33730 	SUB:ADP:on
G-33740 	SUB:ADP:at
G-33750 	DEL:PART
G-33770 	SUB:ADP:of
G-33780 	SUB:ADP:on
G-33790 	DEL:VERB
G-33800 	SUB:ADP:to
G-33820 	DEL:PART
G-33830 	SUB:ADP:with
G-33840 	DEL:PART
G-33860 	DEL:PART
G-33870 	SUB:ADP:at
G-33880 	SWITCH:nsubj
G-33890 	SUB:ADP:for
G-33900 	DEL:PART
G-33910 	DEL:AUX
G-33920 	SUB:ADP:for
G-33940 	SUB:ADP:of
G-33950 	SUB:ADP:on
G-33960 	SUB:ADP:at
G-33970 	DEL:PART
G-33990 	SUB:ADP:of
G-34000 	SUB:ADP:on
G-34010 	DEL:VERB
G-34020 	SUB:ADP:to
G-34040 	SUB:ADP:of
G-34050 	DEL:ADP
G-34060 	DEL:AUX
G-34070 	SUB:ADP:on
G-34080 	SUB:ADP:with
G-34090 	DEL:PART
G-34100 	DEL:AUX
G-34110 	SUB:ADP:on
G-34120 	DEL:VERB
G-34130 	SUB:ADP:an
G-34140 	DEL:AUX
G-34150 	SUB:ADP:at
G-34160 	SUB:ADP:in
G-34170 	SUB:ADP:at
G-34180 	SUB:ADP:in
G-34190 	SUB:ADP:at
G-34200 	DEL:ADP
G-34210 	DEL:PART
G-34220 	DEL:ADP
G-34230 	SUB:ADP:a
G-34240 	SUB:ADP:in
G-34250 	SUB:ADP:by
G-34260 	DEL:PART
G-34270 	SUB:ADP:in
G-34280 	SUB:ADP:with
G-34300 	SUB:ADP:at
G-34310 	DEL:VERB_PART
G-34320 	SUB:ADP:by
G-34330 	DEL:PART
G-34340 	SUB:ADP:of
G-34350 	SUB:ADP:on
G-34360 	SUB:ADP:of
G-34370 	SUB:ADP:on
G-34380 	SUB:ADP:of
G-34390 	SUB:ADP:at
G-34400 	DEL:ADP
G-34410 	SUB:ADP:at
G-34420 	DEL:VERB_PART
G-34430 	SUB:ADP:by
G-34440 	SUB:ADP:an
G-34450 	SUB:ADP:of
G-34460 	SUB:ADP:at
G-34470 	DEL:ADP
G-34480 	DEL:PART
G-34500 	DEL:PART
G-34510 	DEL:DET
G-34520 	SUB:ADP:with
G-34530 	DEL:PART
G-34540 	DEL:PART
G-34550 	DEL:ADP
G-34560 	DEL:AUX
G-34570 	SUB:ADP:for
G-34590 	SUB:ADP:of
G-34600 	DEL:ADP
G-34610 	DEL:AUX
G-34620 	SUB:ADP:for
G-34630 	DEL:DET
G-34640 	SUB:ADP:to
G-34650 	SUB:ADP:with
G-34660 	DEL:AUX
G-34680 	SUB:ADP:in
G-34690 	DEL:ADP
G-34700 	DEL:AUX
G-34720 	SUB:ADP:of
G-34730 	DEL:VERB_PART
G-34740 	SUB:ADP:by
G-34760 	DEL:PART
G-34770 	DEL:ADP
G-34780 	DEL:AUX
G-34790 	SUB:ADP:for
G-34810 	SUB:ADP:of
G-34820 	DEL:ADP
G-34830 	DEL:AUX
G-34840 	SUB:ADP:for
G-34850 	DEL:DET
G-34860 	SUB:ADP:to
G-34870 	SUB:ADP:with
G-34880 	DEL:AUX
G-34890 	SUB:ADP:for
G-34900 	SUB:ADP:at
G-34910 	DEL:PART
G-34930 	SUB:ADP:in
G-34950 	DEL:PART
G-34960 	DEL:DET
G-34970 	SUB:ADP:to
G-34990 	DEL:PART
G-35000 	SUB:ADP:at
G-35010 	SUB:ADP:in
G-35020 	DEL:ADP
G-35030 	SUB:ADP:with
G-35040 	DEL:PART
G-35060 	SUB:ADP:of
G-35070 	DEL:ADP
G-35080 	SUB:ADP:at
G-35090 	SWITCH:nsubj
G-35100 	SUB:ADP:in
G-35110 	SUB:ADP:by
G-35130 	DEL:PART
G-35150 	SUB:ADP:in
G-35170 	DEL:PART
G-35180 	DEL:DET
G-35190 	SUB:ADP:to
G-35210 	DEL:PART
G-35220 	SUB:ADP:at
G-35230 	SUB:ADP:in
G-35240 	DEL:ADP
G-35250 	SUB:ADP:with
G-35260 	DEL:PART
G-35280 	SUB:ADP:of
G-35290 	DEL:ADP
G-35300 	SUB:ADP:at
G-35310 	SWITCH:nsubj
G-35320 	SUB:ADP:in
G-35330 	SUB:ADP:by
G-35340 	DEL:ADP
G-35350 	DEL:AUX
G-35360 	SUB:ADP:for
G-35370 	SUB:ADP:with
G-35380 	DEL:PART
G-35400 	DEL:PART
G-35410 	SUB:ADP:at
G-35420 	SWITCH:nsubj
G-35430 	SUB:ADP:for
G-35440 	DEL:PART
G-35450 	DEL:AUX
G-35460 	SUB:ADP:for
G-35480 	SUB:ADP:of
G-35490 	SUB:ADP:on
G-35500 	SUB:ADP:at
G-35510 	DEL:PART
G-35530 	SUB:ADP:of
G-35540 	SUB:ADP:on
G-35550 	DEL:VERB
G-35560 	SUB:ADP:to
G-35580 	DEL:PART
G-35590 	SUB:ADP:with
G-35600 	DEL:PART
G-35620 	DEL:PART
G-35630 	SUB:ADP:at
G-35640 	SWITCH:nsubj
G-35650 	SUB:ADP:for
G-35660 	DEL:PART
G-35670 	DEL:AUX
G-35680 	SUB:ADP:for
G-35700 	SUB:ADP:of
G-35710 	SUB:ADP:on
G-35720 	SUB:ADP:at
G-35730 	DEL:PART
G-35750 	SUB:ADP:of
G-35760 	SUB:ADP:on
G-35770 	DEL:VERB
G-35780 	SUB:ADP:to
G-35800 	SUB:ADP:of
G-35810 	DEL:ADP
G-35820 	DEL:AUX
G-35830 	SUB:ADP:on
G-35840 	SUB:ADP:with
G-35850 	DEL:PART
G-35860 	DEL:AUX
G-35870 	SUB:ADP:on
G-35880 	DEL:VERB
G-35890 	SUB:ADP:an
G-35900 	DEL:AUX
G-35910 	SUB:ADP:at
G-35920 	DEL:ADP
G-35930 	DEL:PART
G-35940 	DEL:ADP
G-35950 	DEL:PART
G-35970 	DEL:AUX
G-35980 	SUB:ADP:for
G-35990 	SUB:ADP:at
G-36000 	DEL:PART
G-36010 	DEL:AUX
G-36020 	SUB:ADP:for
G-36030 	SUB:ADP:at
G-36040 	DEL:PART
G-36050 	DEL:PART
G-36070 	SUB:ADP:for
G-36090 	SUB:ADP:for
G-36100 	SUB:ADP:of
G-36110 	DEL:PART
G-36120 	SUB:ADP:at
G-36130 	DEL:PART
G-36150 	DEL:PART
G-36160 	SUB:ADP:at
G-36170 	DEL:PART
G-36190 	DEL:PART
G-36200 	SUB:ADP:at
G-36210 	DEL:PART
G-36230 	DEL:PART
G-36240 	SUB:ADP:at
G-36250 	DEL:PART
G-36270 	DEL:PART
G-36280 	SUB:ADP:at
G-36290 	DEL:PART
G-36310 	DEL:PART
G-36320 	SUB:ADP:at
G-36330 	DEL:PART
G-36350 	DEL:PART
G-36360 	SUB:ADP:of
G-36370 	SUB:ADP:on
G-36380 	SUB:ADP:to
G-36390 	SUB:ADP:with
G-36400 	DEL:PART
G-36420 	SUB:ADP:for
G-36430 	SUB:ADP:of
G-36440 	DEL:VERB
G-36450 	SUB:ADP:an
G-36470 	SUB:ADP:for
G-36480 	DEL:DET
G-36490 	SUB:ADP:with
G-36500 	SUB:ADP:for
G-36510 	DEL:ADP
G-36520 	DEL:PART
G-36540 	SUB:ADP:on
G-36550 	SUB:ADP:to
G-36570 	DEL:AUX
G-36580 	SUB:ADP:for
G-36590 	DEL:DET
G-36600 	SUB:ADP:to
G-36610 	SUB:ADP:with
G-36620 	DEL:AUX
G-36630 	SUB:ADP:for
G-36640 	SUB:ADP:at
G-36650 	DEL:PART
G-36660 	DEL:DET
G-36670 	SUB:ADP:to
G-36690 	DEL:PART
G-36700 	SUB:ADP:at
G-36710 	SUB:ADP:of
G-36720 	DEL:VERB_PART
G-36730 	SUB:ADP:by
G-36740 	SUB:ADP:an
G-36750 	SUB:ADP:at
G-36760 	DEL:PART
G-36780 	SUB:ADP:of
G-36790 	DEL:VERB_PART
G-36800 	SUB:ADP:by
G-36820 	DEL:ADP
G-36830 	SUB:ADP:at
G-36840 	DEL:VERB_PART
G-36850 	SUB:ADP:by
G-36860 	SUB:ADP:an
G-36870 	SUB:ADP:of
G-36880 	SUB:ADP:at
G-36890 	DEL:ADP
G-36900 	SUB:ADP:a
G-36910 	SUB:ADP:for
G-36930 	SUB:ADP:at
G-36940 	SUB:ADP:of
G-36950 	DEL:VERB
G-36960 	SUB:ADP:to
G-36980 	SUB:ADP:for
G-36990 	SUB:ADP:of
G-37000 	SUB:ADP:at
G-37010 	DEL:VERB_PART
G-37020 	SUB:ADP:by
G-37030 	DEL:PART
G-37040 	SUB:ADP:at
G-37050 	SUB:ADP:of
G-37060 	DEL:VERB_PART
G-37070 	SUB:ADP:by
G-37080 	SUB:ADP:an
G-37090 	SUB:ADP:at
G-37100 	DEL:PART
G-37120 	SUB:ADP:of
G-37130 	DEL:VERB_PART
G-37140 	SUB:ADP:by
G-37160 	DEL:PART
G-37170 	DEL:ADP
G-37180 	SUB:ADP:a
G-37190 	SUB:ADP:with
G-37200 	SUB:ADP:for
G-37210 	DEL:PART
G-37230 	SUB:ADP:of
G-37240 	DEL:ADP
G-37250 	SUB:ADP:a
G-37260 	SUB:ADP:with
G-37270 	DEL:AUX
G-37290 	SUB:ADP:of
G-37300 	SUB:ADP:on
G-37310 	DEL:VERB
G-37320 	SUB:ADP:to
G-37340 	SUB:ADP:of
G-37350 	DEL:ADP
G-37360 	DEL:AUX
G-37370 	SUB:ADP:on
G-37380 	DEL:VERB
G-37390 	SUB:ADP:an
G-37400 	DEL:AUX
G-37410 	DEL:ADP
G-37420 	SUB:ADP:at
G-37430 	SWITCH:nsubj
G-37440 	SUB:ADP:in
G-37450 	SUB:ADP:by
G-37460 	DEL:ADP
G-37470 	DEL:AUX
G-37480 	SUB:ADP:for
G-37490 	SUB:ADP:at
G-37500 	SWITCH:nsubj
G-37510 	SUB:ADP:for
G-37520 	DEL:PART
G-37530 	DEL:AUX
G-37540 	SUB:ADP:for
G-37550 	DEL:DET
G-37560 	SUB:ADP:to
G-37570 	SUB:ADP:with
G-37580 	DEL:AUX
G-37590 	SUB:ADP:for
G-37600 	SUB:ADP:at
G-37610 	DEL:PART
G-37620 	DEL:DET
G-37630 	SUB:ADP:to
G-37650 	DEL:PART
G-37660 	SUB:ADP:at
G-37670 	SUB:ADP:of
G-37680 	DEL:VERB_PART
G-37690 	SUB:ADP:by
G-37700 	SUB:ADP:an
G-37710 	SUB:ADP:at
G-37720 	DEL:PART
G-37740 	SUB:ADP:of
G-37750 	DEL:VERB_PART
G-37760 	SUB:ADP:by
G-37780 	DEL:ADP
G-37790 	DEL:PART
G-37810 	SUB:ADP:for
G-37820 	DEL:DET
G-37830 	SUB:ADP:with
G-37840 	SUB:ADP:for
G-37860 	SUB:ADP:at
G-37870 	DEL:VERB_PART
G-37880 	SUB:ADP:by
G-37890 	SUB:ADP:at
G-37900 	DEL:ADP
G-37910 	DEL:PART
G-37920 	DEL:ADP
G-37930 	SUB:ADP:a
G-37940 	SUB:ADP:in
G-37950 	SUB:ADP:by
G-37960 	DEL:PART
G-37970 	SUB:ADP:of
G-37980 	DEL:VERB
G-37990 	SUB:ADP:an
G-38000 	SUB:ADP:at
G-38010 	DEL:PART
G-38030 	SUB:ADP:of
G-38040 	SUB:ADP:on
G-38050 	DEL:VERB
G-38060 	SUB:ADP:to
G-38080 	DEL:PART
G-38090 	SUB:ADP:at
G-38100 	SWITCH:nsubj
G-38110 	SUB:ADP:for
G-38120 	DEL:PART
G-38140 	SUB:ADP:of
G-38150 	DEL:ADP
G-38160 	SUB:ADP:at
G-38170 	SWITCH:nsubj
G-38180 	SUB:ADP:in
G-38190 	SUB:ADP:by
G-38210 	DEL:PART
G-38220 	DEL:DET
G-38230 	SUB:ADP:to
G-38250 	SUB:ADP:for
G-38260 	SUB:ADP:of
G-38270 	SUB:ADP:at
G-38280 	SUB:ADP:of
G-38290 	DEL:VERB
G-38300 	SUB:ADP:to
G-38320 	DEL:PART
G-38330 	DEL:DET
G-38340 	SUB:ADP:with
G-38350 	DEL:PART
G-38370 	SUB:ADP:for
G-38380 	SUB:ADP:of
G-38390 	SUB:ADP:on
G-38400 	SUB:ADP:to
G-38410 	SUB:ADP:with
G-38420 	DEL:PART
G-38430 	DEL:ADP
G-38440 	SUB:ADP:a
G-38450 	SUB:ADP:for
G-38460 	DEL:PART
G-38480 	SUB:ADP:of
G-38490 	DEL:ADP
G-38500 	SUB:ADP:at
G-38510 	SWITCH:nsubj
G-38520 	SUB:ADP:in
G-38530 	SUB:ADP:by
G-38550 	DEL:PART
G-38560 	DEL:DET
G-38570 	SUB:ADP:to
G-38590 	SUB:ADP:of
G-38600 	DEL:ADP
G-38610 	DEL:AUX
G-38620 	SUB:ADP:for
G-38630 	DEL:DET
G-38640 	SUB:ADP:to
G-38650 	SUB:ADP:with
G-38660 	DEL:AUX
G-38680 	SUB:ADP:of
G-38690 	DEL:VERB_PART
G-38700 	SUB:ADP:by
G-38710 	DEL:ADP
G-38720 	DEL:AUX
G-38730 	SUB:ADP:for
G-38740 	SUB:ADP:at
G-38750 	SUB:ADP:of
G-38760 	DEL:VERB_PART
G-38770 	SUB:ADP:by
G-38780 	SUB:ADP:an
G-38790 	DEL:AUX
G-38800 	DEL:ADP
G-38810 	SUB:ADP:a
G-38820 	SUB:ADP:with
G-38830 	DEL:AUX
G-38840 	SUB:ADP:for
G-38850 	SUB:ADP:at
G-38860 	DEL:PART
G-38870 	DEL:ADP
G-38880 	SUB:ADP:a
G-38890 	SUB:ADP:with
G-38900 	SUB:ADP:for
G-38910 	DEL:PART
G-38920 	DEL:AUX
G-38930 	SUB:ADP:on
G-38940 	DEL:VERB
G-38950 	SUB:ADP:an
G-38960 	SUB:ADP:at
G-38970 	DEL:PART
G-38990 	SUB:ADP:of
G-39000 	SUB:ADP:on
G-39010 	DEL:VERB
G-39020 	SUB:ADP:to
G-39040 	DEL:PART
G-39050 	SUB:ADP:at
G-39060 	SWITCH:nsubj
G-39070 	SUB:ADP:for
G-39080 	DEL:PART
G-39100 	SUB:ADP:of
G-39110 	DEL:ADP
G-39120 	SUB:ADP:at
G-39130 	SWITCH:nsubj
G-39140 	SUB:ADP:in
G-39150 	SUB:ADP:by
G-39170 	DEL:PART
G-39180 	DEL:DET
G-39190 	SUB:ADP:to
G-39210 	SUB:ADP:for
G-39230 	SUB:ADP:for
G-39250 	SUB:ADP:for
G-39260 	SUB:ADP:of
G-39270 	SUB:ADP:at
G-39280 	SUB:ADP:of
G-39290 	DEL:VERB
G-39300 	SUB:ADP:to
G-39320 	SUB:ADP:for
G-39330 	SUB:ADP:of
G-39340 	SUB:ADP:with
G-39350 	DEL:ADP
G-39360 	DEL:PART
G-39370 	DEL:ADP
G-39380 	SUB:ADP:a
G-39390 	SUB:ADP:for
G-39410 	SUB:ADP:at
G-39420 	SUB:ADP:in
G-39430 	SUB:ADP:at
G-39440 	SUB:ADP:in
G-39450 	SUB:ADP:at
G-39460 	DEL:ADP
G-39470 	DEL:PART
G-39480 	DEL:ADP
G-39490 	SUB:ADP:a
G-39500 	SUB:ADP:in
G-39510 	SUB:ADP:by
G-39520 	SUB:ADP:at
G-39530 	DEL:ADP
G-39540 	DEL:PART
G-39560 	SUB:ADP:on
G-39580 	SUB:ADP:on
G-39590 	SUB:ADP:to
G-39610 	DEL:AUX
G-39620 	SUB:ADP:for
G-39640 	SUB:ADP:of
G-39650 	SUB:ADP:on
G-39660 	SUB:ADP:at
G-39670 	DEL:PART
G-39690 	SUB:ADP:of
G-39700 	SUB:ADP:on
G-39710 	DEL:VERB
G-39720 	SUB:ADP:to
G-39740 	SUB:ADP:of
G-39750 	DEL:ADP
G-39760 	DEL:AUX
G-39770 	SUB:ADP:on
G-39780 	SUB:ADP:with
G-39790 	DEL:PART
G-39800 	DEL:AUX
G-39810 	SUB:ADP:on
G-39820 	DEL:VERB
G-39830 	SUB:ADP:an
G-39840 	DEL:AUX
G-39850 	DEL:ADP
G-39860 	SUB:ADP:with
G-39870 	DEL:PART
G-39880 	DEL:ADP
G-39890 	DEL:AUX
G-39900 	SUB:ADP:for
G-39910 	SUB:ADP:at
G-39920 	DEL:PART
G-39930 	DEL:ADP
G-39940 	SUB:ADP:a
G-39950 	SUB:ADP:with
G-39960 	SUB:ADP:for
G-39970 	DEL:PART
G-39990 	SUB:ADP:of
G-40000 	DEL:ADP
G-40010 	DEL:AUX
G-40020 	SUB:ADP:on
G-40030 	DEL:AUX
G-40040 	DEL:ADP
G-40050 	SUB:ADP:a
G-40060 	SUB:ADP:with
G-40070 	DEL:AUX
G-40090 	SUB:ADP:for
G-40110 	SUB:ADP:for
G-40130 	SUB:ADP:for
G-40140 	SUB:ADP:of
G-40150 	SUB:ADP:at
G-40160 	SUB:ADP:of
G-40170 	DEL:VERB
G-40180 	SUB:ADP:to
G-40200 	SUB:ADP:for
G-40210 	SUB:ADP:of
G-40220 	SUB:ADP:with
G-40230 	DEL:ADP
G-40240 	DEL:PART
G-40250 	DEL:ADP
G-40260 	SUB:ADP:a
G-40270 	SUB:ADP:for
G-40290 	SUB:ADP:at
G-40300 	SUB:ADP:in
G-40310 	SUB:ADP:at
G-40320 	SUB:ADP:in
G-40330 	SUB:ADP:at
G-40340 	DEL:ADP
G-40350 	DEL:PART
G-40360 	DEL:ADP
G-40370 	SUB:ADP:a
G-40380 	SUB:ADP:in
G-40390 	SUB:ADP:by
G-40400 	SUB:ADP:at
G-40410 	DEL:ADP
G-40420 	DEL:PART
G-40440 	SUB:ADP:on
G-40460 	SUB:ADP:on
G-40470 	SUB:ADP:to
G-40490 	DEL:AUX
G-40500 	SUB:ADP:for
G-40520 	SUB:ADP:of
G-40530 	SUB:ADP:on
G-40540 	SUB:ADP:at
G-40550 	DEL:PART
G-40570 	SUB:ADP:of
G-40580 	SUB:ADP:on
G-40590 	DEL:VERB
G-40600 	SUB:ADP:to
G-40620 	SUB:ADP:of
G-40630 	DEL:ADP
G-40640 	DEL:AUX
G-40650 	SUB:ADP:on
G-40660 	SUB:ADP:with
G-40670 	DEL:PART
G-40680 	DEL:AUX
G-40690 	SUB:ADP:on
G-40700 	DEL:VERB
G-40710 	SUB:ADP:an
G-40720 	DEL:AUX
G-40730 	DEL:ADP
G-40740 	SUB:ADP:with
G-40750 	DEL:PART
G-40760 	DEL:ADP
G-40770 	DEL:AUX
G-40780 	SUB:ADP:for
G-40790 	SUB:ADP:at
G-40800 	DEL:PART
G-40810 	DEL:ADP
G-40820 	SUB:ADP:a
G-40830 	SUB:ADP:with
G-40840 	SUB:ADP:for
G-40850 	DEL:PART
G-40870 	SUB:ADP:of
G-40880 	DEL:ADP
G-40890 	DEL:AUX
G-40900 	SUB:ADP:on
G-40910 	DEL:AUX
G-40920 	DEL:ADP
G-40930 	SUB:ADP:a
G-40940 	SUB:ADP:with
G-40950 	DEL:AUX
G-40970 	SUB:ADP:of
G-40980 	SUB:ADP:on
G-40990 	SUB:ADP:at
G-41000 	SUB:ADP:in
G-41010 	DEL:ADP
G-41020 	DEL:AUX
G-41030 	SUB:ADP:for
G-41040 	SUB:ADP:at
G-41050 	SUB:ADP:of
G-41060 	DEL:VERB_PART
G-41070 	SUB:ADP:by
G-41080 	SUB:ADP:an
G-41090 	SUB:ADP:at
G-41100 	DEL:PART
G-41120 	SUB:ADP:in
G-41130 	DEL:ADP
G-41140 	DEL:AUX
G-41160 	SUB:ADP:of
G-41170 	DEL:VERB_PART
G-41180 	SUB:ADP:by
G-41200 	DEL:PART
